1,1,54.62,59.23,119.22999999999999,62.31000000000001,1,1,1.0
1,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
1,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
2,1,37.18,57.95,115.12,57.69,1,1,1.0
2,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
2,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
3,1,19.74,56.68,111.01,53.059999999999995,1,1,1.0
3,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
3,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
4,1,2.31,55.4,106.89,48.449999999999996,1,1,1.0
4,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
4,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
5,1,2.31,50.0,89.19,49.22,1,1,1.0
5,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
5,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
6,1,2.31,44.6,71.49,49.99999999999999,1,1,1.0
6,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
6,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
7,1,2.31,44.6,56.62,47.169999999999995,1,1,1.0
7,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
7,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
8,1,2.31,44.6,41.76,44.330000000000005,1,1,1.0
8,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
8,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
9,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
9,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
10,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
10,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
11,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
11,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
12,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
12,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
13,4,781.54,157.69,178.46000000000004,111.54000000000002,1,1,1.0
13,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
13,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
14,4,741.92,151.15,218.08000000000004,114.22,1,1,1.0
14,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
14,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
15,4,702.31,144.6,257.69000000000005,116.9,1,1,1.0
15,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
15,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
16,4,662.05,138.2,257.69000000000005,113.03,1,1,1.0
16,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
16,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
17,4,621.8,131.8,257.69000000000005,109.16999999999999,1,1,1.0
17,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
17,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
18,4,581.54,125.4,257.69000000000005,105.29999999999998,1,1,1.0
18,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
18,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
18,5,0.0,165.39,96.15,118.46000000000004,1,1,1.0
19,4,549.49,120.02,247.42999999999995,103.25000000000001,1,1,1.0
19,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
19,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
19,5,0.0,170.19,120.39,132.7,1,1,1.0
20,4,517.44,114.63,237.16999999999996,101.20000000000002,1,1,1.0
20,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
20,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
20,5,0.0,175.0,144.63,146.92000000000002,1,1,1.0
21,4,485.39,109.25,226.90999999999997,99.15,1,1,1.0
21,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
21,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
21,5,0.0,179.81,168.86,161.14999999999998,1,1,1.0
22,4,457.18,104.89,217.95,94.77999999999999,1,1,1.0
22,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
22,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
22,5,0.0,184.62,193.1,175.38,1,1,1.0
23,4,428.98,100.53,208.99,90.4,1,1,1.0
23,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
23,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
23,5,20.38,197.89,209.45000000000002,175.38,1,1,1.0
24,4,400.77,96.17,200.02999999999997,86.02999999999999,1,1,1.0
24,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
24,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
24,5,40.77,211.15,225.78,175.39000000000001,1,1,1.0
25,4,376.92,91.55,192.07999999999998,86.03000000000002,1,1,1.0
25,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
25,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
25,5,61.15,224.42,242.12999999999997,175.39000000000001,1,1,1.0
26,4,353.08,86.94,184.12000000000006,86.03,1,1,1.0
26,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
26,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
26,5,81.54,237.69,258.46,175.39,1,1,1.0
27,4,329.23,82.32,176.16999999999996,86.03,1,1,1.0
27,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
27,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
27,5,114.36,251.28,277.16999999999996,188.47,1,1,1.0
28,4,309.81,80.59,170.79000000000002,80.44999999999999,1,1,1.0
28,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
28,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
28,5,147.18,264.87,295.89,201.56,1,1,1.0
29,4,290.39,78.86,165.41000000000003,74.86999999999999,1,1,1.0
29,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
29,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
29,5,180.0,278.46,314.6,214.64000000000004,1,1,1.0
30,4,270.96,77.13,160.04000000000002,69.28,1,1,1.0
30,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
30,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
30,5,224.42,291.54,335.73,213.28999999999996,1,1,1.0
30,6,856.5,167.71,103.24000000000001,92.55999999999997,1,1,1.0
31,4,251.54,75.4,154.66,63.69999999999999,1,1,1.0
31,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
31,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
31,5,268.85,304.62,356.85,211.92999999999995,1,1,1.0
31,6,813.77,154.07,145.97000000000003,100.88,1,1,1.0
32,4,233.46,70.4,149.29,63.69999999999999,1,1,1.0
32,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
32,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
32,5,313.27,317.69,377.98,210.58999999999997,1,1,1.0
32,6,771.03,140.44,188.71000000000004,109.18,1,1,1.0
33,4,215.39,65.4,143.91000000000003,63.69999999999999,1,1,1.0
33,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
33,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
33,5,357.69,330.77,399.10999999999996,209.23000000000002,1,1,1.0
33,6,728.3,126.8,231.44000000000005,117.50000000000001,1,1,1.0
34,4,201.29,61.81,139.79999999999998,63.7,1,1,1.0
34,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
34,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
34,5,423.77,359.93,382.65999999999997,180.07,1,1,1.0
34,6,689.14,120.27,231.44000000000005,113.06000000000002,1,1,1.0
35,4,187.2,58.22,135.69,63.7,1,1,1.0
35,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
35,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
35,5,489.85,389.09,366.19999999999993,150.91000000000003,1,1,1.0
35,6,649.98,113.73,231.43999999999994,108.64,1,1,1.0
36,4,173.1,54.63,131.58,63.699999999999996,1,1,1.0
36,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
36,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
36,5,555.92,418.24,349.76,121.75999999999999,1,1,1.0
36,6,610.82,107.2,231.43999999999994,104.2,1,1,1.0
37,4,156.43,52.07,131.58999999999997,63.699999999999996,1,1,1.0
37,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
37,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
37,5,622.0,447.4,333.29999999999995,92.60000000000002,1,1,1.0
37,6,578.18,100.08,220.16000000000008,104.2,1,1,1.0
38,4,139.77,49.5,131.58,63.7,1,1,1.0
38,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
38,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
38,6,545.55,92.96,208.87,104.2,1,1,1.0
39,4,123.1,46.94,131.58,63.7,1,1,1.0
39,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
39,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
39,6,512.91,85.84,197.59000000000003,104.19999999999999,1,1,1.0
40,4,111.37,45.02,125.41999999999999,61.01,1,1,1.0
40,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
40,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
40,6,483.84,76.94,192.82999999999998,104.19,1,1,1.0
41,4,99.64,43.09,119.24999999999999,58.33,1,1,1.0
41,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
41,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
41,6,454.77,68.04,188.06000000000006,104.17,1,1,1.0
42,4,87.91,41.17,113.09,55.64,1,1,1.0
42,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
42,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
42,6,425.69,59.14,183.31,104.16000000000001,1,1,1.0
43,4,76.18,39.25,106.91999999999999,52.95,1,1,1.0
43,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
43,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
43,6,398.55,60.47,179.29000000000002,98.36000000000001,1,1,1.0
44,4,65.41,36.36,106.92000000000002,52.959999999999994,1,1,1.0
44,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
44,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
44,6,371.4,61.81,175.27999999999997,92.55000000000001,1,1,1.0
45,4,54.64,33.48,106.92,52.95000000000001,1,1,1.0
45,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
45,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
45,6,351.38,61.35,165.46000000000004,84.56,1,1,1.0
46,4,43.87,30.59,106.91999999999999,52.959999999999994,1,1,1.0
46,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
46,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
46,6,331.35,60.9,155.64999999999998,76.54999999999998,1,1,1.0
47,4,33.1,27.71,106.92000000000002,52.949999999999996,1,1,1.0
47,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
47,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
47,6,307.02,57.63,155.65000000000003,74.48000000000002,1,1,1.0
48,4,23.87,27.71,102.81,52.949999999999996,1,1,1.0
48,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
48,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
48,6,282.7,54.37,155.65000000000003,72.4,1,1,1.0
49,4,14.64,27.71,98.7,52.949999999999996,1,1,1.0
49,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
49,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
49,6,258.37,51.1,155.64999999999998,70.33000000000001,1,1,1.0
50,4,5.41,27.71,94.59,52.949999999999996,1,1,1.0
50,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
50,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
50,6,242.05,47.24,145.56,70.32999999999998,1,1,1.0
51,4,4.06,25.4,86.14,52.949999999999996,1,1,1.0
51,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
51,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
51,6,225.73,43.39,135.48,70.33,1,1,1.0
52,4,2.71,23.09,77.69000000000001,52.959999999999994,1,1,1.0
52,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
52,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
52,6,209.42,39.53,125.38000000000002,70.33,1,1,1.0
53,4,1.37,20.78,69.22999999999999,52.959999999999994,1,1,1.0
53,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
53,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
53,6,195.18,38.64,121.82,67.13,1,1,1.0
54,4,0.02,18.48,60.779999999999994,52.95,1,1,1.0
54,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
54,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
54,6,180.94,37.75,118.25999999999999,63.93000000000001,1,1,1.0
55,4,0.02,18.48,60.779999999999994,52.95,1,1,1.0
55,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
55,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
55,6,166.7,36.86,114.69999999999999,60.72,1,1,1.0
56,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
56,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
56,6,152.46,35.97,111.14000000000001,57.519999999999996,1,1,1.0
57,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
57,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
57,6,138.21,35.08,107.59,54.32000000000001,1,1,1.0
58,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
58,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
58,6,127.24,36.27,103.73,53.419999999999995,1,1,1.0
59,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
59,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
59,6,116.26,37.45,99.86999999999999,52.519999999999996,1,1,1.0
60,2,310.77,2.31,403.08000000000004,114.61,1,1,1.0
60,3,93.85,0.0,223.07000000000002,59.23,1,1,1.0
60,6,105.28,38.64,96.02000000000001,51.620000000000005,1,1,1.0
